Mglob,Nglob,DX,DY,TITLE,PX,PY,DEPTH_TYPE,DEPTH_FLAT,TOTAL_TIME,PLOT_INTV,PLOT_INTV_STATION,SCREEN_INTV,WAVEMAKER,Tperiod,Xc_WK,AMP_WK,DEP_WK,Yc_WK,Theta_WK,Delta_WK,PERIODIC,DIFFUSION_SPONGE,FRICTION_SPONGE,DIRECT_SPONGE,Csp,Sponge_south_width,Sponge_north_width,Sponge_west_width,Sponge_east_width,Cd,CFL,FroudeCap,MinDepth,VISCOSITY_BREAKING,Cbrk1,Cbrk2,FIELD_IO_TYPE,DEPTH_OUT,ETA,MASK,U,V,STATIONS_FILE,NumberStations,PI_1,PI_2,PI_3,PI_4,PI_5,THORN_1,EPSILON,TAU_1,k,L,kh,RESULT_FOLDER,ITER,COMBO_NUM,DEPTH_FILE
9265,3,1.329632268838431,1.329632268838431,input_00256,32,1,FLAT,6.0,2250.0,1.0,0.1,25.0,WK_REG,15.0,565.0937142563332,0.30000000000000004,6.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,452.07497140506655,452.07497140506655,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00256.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.055594188615673217,113.01874285126664,0.3335651316940393,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00256/,256,265,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00256.txt
5451,3,2.2603748570253326,2.2603748570253326,input_00257,32,1,FLAT,6.0,2250.0,1.0,0.1,25.0,WK_REG,15.0,565.0937142563332,0.30000000000000004,6.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,452.07497140506655,452.07497140506655,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00257.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.055594188615673217,113.01874285126664,0.3335651316940393,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00257/,257,266,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00257.txt
3815,3,3.229106938607618,3.229106938607618,input_00258,32,1,FLAT,6.0,2250.0,1.0,0.1,25.0,WK_REG,15.0,565.0937142563332,0.30000000000000004,6.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,452.07497140506655,452.07497140506655,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00258.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.055594188615673217,113.01874285126664,0.3335651316940393,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00258/,258,267,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00258.txt
9265,3,1.421411437349016,1.421411437349016,input_00259,32,1,FLAT,6.0,2400.0,1.0,0.1,25.0,WK_REG,16.0,604.0998608733319,0.30000000000000004,6.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,483.27988869866545,483.27988869866545,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00259.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.05200452536188425,120.81997217466636,0.3120271521713055,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00259/,259,268,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00259.txt
5451,3,2.416399443493327,2.416399443493327,input_00260,32,1,FLAT,6.0,2400.0,1.0,0.1,25.0,WK_REG,16.0,604.0998608733319,0.30000000000000004,6.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,483.27988869866545,483.27988869866545,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00260.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.05200452536188425,120.81997217466636,0.3120271521713055,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00260/,260,269,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00260.txt
3816,3,3.4519992049904675,3.4519992049904675,input_00261,32,1,FLAT,6.0,2400.0,1.0,0.1,25.0,WK_REG,16.0,604.0998608733319,0.30000000000000004,6.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,483.27988869866545,483.27988869866545,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00261.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.05200452536188425,120.81997217466636,0.3120271521713055,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00261/,261,270,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00261.txt
9265,3,0.27970969871399076,0.27970969871399076,input_00262,32,1,FLAT,7.0,600.0,1.0,0.1,25.0,WK_REG,4.0,118.87662195344606,0.35000000000000003,7.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,95.10129756275686,95.10129756275686,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00262.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.26427337873211854,23.775324390689214,1.8499136511248297,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00262/,262,277,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00262.txt
5450,3,0.4755064878137843,0.4755064878137843,input_00263,32,1,FLAT,7.0,600.0,1.0,0.1,25.0,WK_REG,4.0,118.87662195344606,0.35000000000000003,7.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,95.10129756275686,95.10129756275686,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00263.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.26427337873211854,23.775324390689214,1.8499136511248297,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00263/,263,278,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00263.txt
3815,3,0.6792949825911204,0.6792949825911204,input_00264,32,1,FLAT,7.0,600.0,1.0,0.1,25.0,WK_REG,4.0,118.87662195344606,0.35000000000000003,7.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,95.10129756275686,95.10129756275686,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00264.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.26427337873211854,23.775324390689214,1.8499136511248297,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00264/,264,279,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00264.txt
9265,3,0.39635658891261416,0.39635658891261416,input_00265,32,1,FLAT,7.0,750.0,1.0,0.1,25.0,WK_REG,5.0,168.45155028786104,0.35000000000000003,7.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,134.76124023028882,134.76124023028882,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00265.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.18649829272697308,33.690310057572205,1.3054880490888114,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00265/,265,280,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00265.txt
5450,3,0.6738062011514441,0.6738062011514441,input_00266,32,1,FLAT,7.0,750.0,1.0,0.1,25.0,WK_REG,5.0,168.45155028786104,0.35000000000000003,7.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,134.76124023028882,134.76124023028882,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00266.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.18649829272697308,33.690310057572205,1.3054880490888114,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00266/,266,281,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00266.txt
3815,3,0.9625802873592059,0.9625802873592059,input_00267,32,1,FLAT,7.0,750.0,1.0,0.1,25.0,WK_REG,5.0,168.45155028786104,0.35000000000000003,7.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,134.76124023028882,134.76124023028882,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00267.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.18649829272697308,33.690310057572205,1.3054880490888114,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00267/,267,282,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00267.txt
9266,3,0.5084540166414303,0.5084540166414303,input_00268,32,1,FLAT,7.0,900.0,1.0,0.1,25.0,WK_REG,6.0,216.09295707260787,0.35000000000000003,7.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,172.8743656580863,172.8743656580863,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00268.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.14538153839665438,43.218591414521576,1.0176707687765807,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00268/,268,283,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00268.txt
5450,3,0.8643718282904316,0.8643718282904316,input_00269,32,1,FLAT,7.0,900.0,1.0,0.1,25.0,WK_REG,6.0,216.09295707260787,0.35000000000000003,7.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,172.8743656580863,172.8743656580863,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00269.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.14538153839665438,43.218591414521576,1.0176707687765807,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00269/,269,284,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00269.txt
3815,3,1.2348168975577594,1.2348168975577594,input_00270,32,1,FLAT,7.0,900.0,1.0,0.1,25.0,WK_REG,6.0,216.09295707260787,0.35000000000000003,7.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,172.8743656580863,172.8743656580863,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00270.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.14538153839665438,43.218591414521576,1.0176707687765807,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00270/,270,285,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00270.txt
9266,3,0.6167643773669255,0.6167643773669255,input_00271,32,1,FLAT,7.0,1050.0,1.0,0.1,25.0,WK_REG,7.0,262.12486038094335,0.35000000000000003,7.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,209.69988830475467,209.69988830475467,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00271.txt,50,4,1.0,50.0,50.0,4,85.0,0.05,150,0.11985099959706795,52.424972076188666,0.8389569971794757,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00271/,271,286,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00271.txt
5451,3,1.0484994415237734,1.0484994415237734,input_00272,32,1,FLAT,7.0,1050.0,1.0,0.1,25.0,WK_REG,7.0,262.12486038094335,0.35000000000000003,7.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,209.69988830475467,209.69988830475467,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00272.txt,50,4,1.0,50.0,50.0,4,50.0,0.05,150,0.11985099959706795,52.424972076188666,0.8389569971794757,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00272/,272,287,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00272.txt
3816,3,1.497856345033962,1.497856345033962,input_00273,32,1,FLAT,7.0,1050.0,1.0,0.1,25.0,WK_REG,7.0,262.12486038094335,0.35000000000000003,7.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,209.69988830475467,209.69988830475467,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/stations/stations_00273.txt,50,4,1.0,50.0,50.0,4,35.0,0.05,150,0.11985099959706795,52.424972076188666,0.8389569971794757,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/output_raw/out_raw_00273/,273,288,/lustre/scratch/rschanta/USACE/Flat_Tank/DX_Study/bathy/bathy_00273.txt
