Mglob,Nglob,DX,DY,TITLE,PX,PY,DEPTH_TYPE,DEPTH_FLAT,TOTAL_TIME,PLOT_INTV,PLOT_INTV_STATION,SCREEN_INTV,WAVEMAKER,Tperiod,Xc_WK,AMP_WK,DEP_WK,Yc_WK,Theta_WK,Delta_WK,PERIODIC,DIFFUSION_SPONGE,FRICTION_SPONGE,DIRECT_SPONGE,Csp,Sponge_south_width,Sponge_north_width,Sponge_west_width,Sponge_east_width,Cd,CFL,FroudeCap,MinDepth,VISCOSITY_BREAKING,Cbrk1,Cbrk2,FIELD_IO_TYPE,DEPTH_OUT,ETA,MASK,U,V,STATIONS_FILE,NumberStations,PI_1,PI_2,PI_3,PI_4,PI_5,EPSILON,TAU_1,k,L,kh,RESULT_FOLDER,ITER,COMBO_NUM,DEPTH_FILE
7630,3,0.07450532759144703,0.07450532759144703,input_00001,32,1,FLAT,1.0,300.0,1.0,0.1,25.0,WK_REG,2.0,26.076864657006457,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,20.861491725605166,20.861491725605166,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00001.txt,50,4,1.0,50.0,50.0,4,0.05,150,1.2047432446008017,5.2153729314012915,1.2047432446008017,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00001/,1,1,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00001.txt
7631,3,0.12418483616223046,0.12418483616223046,input_00002,32,1,FLAT,1.0,450.0,1.0,0.1,25.0,WK_REG,3.0,43.46469265678066,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,34.77175412542453,34.77175412542453,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00002.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.7227918711855178,8.692938531356132,0.7227918711855178,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00002/,2,2,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00002.txt
7631,3,0.1714493297279537,0.1714493297279537,input_00003,32,1,FLAT,1.0,600.0,1.0,0.1,25.0,WK_REG,4.0,60.007265404783794,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,48.00581232382704,48.00581232382704,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00003.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.5235353806573136,12.00145308095676,0.5235353806573136,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00003/,3,3,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00003.txt
7630,3,0.21770476489456206,0.21770476489456206,input_00004,32,1,FLAT,1.0,750.0,1.0,0.1,25.0,WK_REG,5.0,76.19666771309672,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,60.957334170477374,60.957334170477374,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00004.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.4123005307028426,15.239333542619343,0.4123005307028426,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00004/,4,4,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00004.txt
7630,3,0.2634547747940727,0.2634547747940727,input_00005,32,1,FLAT,1.0,900.0,1.0,0.1,25.0,WK_REG,6.0,92.20917117792544,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,73.76733694234035,73.76733694234035,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00005.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.3407028404504171,18.441834235585087,0.3407028404504171,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00005/,5,5,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00005.txt
7631,3,0.3089164752634503,0.3089164752634503,input_00006,32,1,FLAT,1.0,1050.0,1.0,0.1,25.0,WK_REG,7.0,108.1207663422076,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,86.49661307376608,86.49661307376608,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00006.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.2905632987881806,21.62415326844152,0.2905632987881806,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00006/,6,6,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00006.txt
7630,3,0.35419829716957213,0.35419829716957213,input_00007,32,1,FLAT,1.0,1200.0,1.0,0.1,25.0,WK_REG,8.0,123.96940400935024,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,99.1755232074802,99.1755232074802,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00007.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.2534167747836266,24.79388080187005,0.2534167747836266,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00007/,7,7,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00007.txt
7630,3,0.39936036445040374,0.39936036445040374,input_00008,32,1,FLAT,1.0,1350.0,1.0,0.1,25.0,WK_REG,9.0,139.7761275576413,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,111.82090204611305,111.82090204611305,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00008.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.2247588846882493,27.955225511528262,0.2247588846882493,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00008/,8,8,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00008.txt
7630,3,0.4444386904483603,0.4444386904483603,input_00009,32,1,FLAT,1.0,1500.0,1.0,0.1,25.0,WK_REG,10.0,155.55354165692611,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,124.44283332554089,124.44283332554089,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00009.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.20196214243186997,31.110708331385222,0.20196214243186997,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00009/,9,9,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00009.txt
7630,3,0.48945616164552846,0.48945616164552846,input_00010,32,1,FLAT,1.0,1650.0,1.0,0.1,25.0,WK_REG,11.0,171.30965657593495,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,137.04772526074797,137.04772526074797,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00010.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.1833867813632121,34.26193131518699,0.1833867813632121,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00010/,10,10,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00010.txt
7630,3,0.5344280193852162,0.5344280193852162,input_00011,32,1,FLAT,1.0,1800.0,1.0,0.1,25.0,WK_REG,12.0,187.04980678482568,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,149.63984542786054,149.63984542786054,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00011.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.16795487296085532,37.409961356965134,0.16795487296085532,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00011/,11,11,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00011.txt
7630,3,0.5793648064618842,0.5793648064618842,input_00012,32,1,FLAT,1.0,1950.0,1.0,0.1,25.0,WK_REG,13.0,202.77768226165946,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,162.22214580932757,162.22214580932757,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00012.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.15492792986636258,40.55553645233189,0.15492792986636258,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00012/,12,12,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00012.txt
7631,3,0.6242740483733275,0.6242740483733275,input_00013,32,1,FLAT,1.0,2100.0,1.0,0.1,25.0,WK_REG,14.0,218.4959169306646,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,174.7967335445317,174.7967335445317,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00013.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.14378267098632858,43.69918338613292,0.14378267098632858,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00013/,13,13,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00013.txt
7630,3,0.6691612608234561,0.6691612608234561,input_00014,32,1,FLAT,1.0,2250.0,1.0,0.1,25.0,WK_REG,15.0,234.2064412882096,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,187.36515303056768,187.36515303056768,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00014.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.134137756259394,46.84128825764192,0.134137756259394,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00014/,14,14,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00014.txt
7631,3,0.714030578758996,0.714030578758996,input_00015,32,1,FLAT,1.0,2400.0,1.0,0.1,25.0,WK_REG,16.0,249.9107025656486,0.05,1.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,199.92856205251888,199.92856205251888,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00015.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.12570860796826153,49.98214051312972,0.12570860796826153,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00015/,15,15,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00015.txt
7630,3,0.1615128312054884,0.1615128312054884,input_00016,32,1,FLAT,2.0,450.0,1.0,0.1,25.0,WK_REG,3.0,56.52949092192094,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,45.22359273753675,45.22359273753675,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00016.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.5557440200423864,11.305898184384187,1.1114880400847729,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00016/,16,17,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00016.txt
7630,3,0.23179579105274628,0.23179579105274628,input_00017,32,1,FLAT,2.0,600.0,1.0,0.1,25.0,WK_REG,4.0,81.1285268684612,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,64.90282149476896,64.90282149476896,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00017.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.3872364968099884,16.22570537369224,0.7744729936199768,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00017/,17,18,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00017.txt
7630,3,0.299347059703115,0.299347059703115,input_00018,32,1,FLAT,2.0,750.0,1.0,0.1,25.0,WK_REG,5.0,104.77147089609025,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,83.8171767168722,83.8171767168722,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00018.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.29985191834383496,20.95429417921805,0.5997038366876699,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00018/,18,19,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00018.txt
7630,3,0.3654769812647662,0.3654769812647662,input_00019,32,1,FLAT,2.0,900.0,1.0,0.1,25.0,WK_REG,6.0,127.91694344266816,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,102.33355475413452,102.33355475413452,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00019.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.2455962884227172,25.58338868853363,0.4911925768454344,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00019/,19,20,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00019.txt
7631,3,0.43078987718376993,0.43078987718376993,input_00020,32,1,FLAT,2.0,1050.0,1.0,0.1,25.0,WK_REG,7.0,150.77645701431948,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,120.62116561145558,120.62116561145558,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00020.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.20836095474052896,30.155291402863895,0.4167219094810579,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00020/,20,21,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00020.txt
7630,3,0.4955921792531212,0.4955921792531212,input_00021,32,1,FLAT,2.0,1200.0,1.0,0.1,25.0,WK_REG,8.0,173.45726273859242,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,138.76581019087394,138.76581019087394,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00021.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.1811162360104984,34.691452547718484,0.3622324720209968,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00021/,21,22,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00021.txt
7631,3,0.5600545111164584,0.5600545111164584,input_00022,32,1,FLAT,2.0,1350.0,1.0,0.1,25.0,WK_REG,9.0,196.01907889076045,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,156.81526311260836,156.81526311260836,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00022.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.16026973860746344,39.20381577815209,0.32053947721492687,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00022/,22,23,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00022.txt
7631,3,0.6242791805915865,0.6242791805915865,input_00023,32,1,FLAT,2.0,1500.0,1.0,0.1,25.0,WK_REG,10.0,218.49771320705528,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,174.79817056564423,174.79817056564423,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00023.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.14378148894458778,43.69954264141106,0.28756297788917556,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00023/,23,24,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00023.txt
7630,3,0.6883312066170554,0.6883312066170554,input_00024,32,1,FLAT,2.0,1650.0,1.0,0.1,25.0,WK_REG,11.0,240.91592231596937,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,192.7327378527755,192.7327378527755,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00024.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.13040203500827513,48.183184463193875,0.26080407001655026,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00024/,24,25,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00024.txt
7630,3,0.7522538760909233,0.7522538760909233,input_00025,32,1,FLAT,2.0,1800.0,1.0,0.1,25.0,WK_REG,12.0,263.28885663182314,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,210.63108530545853,210.63108530545853,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00025.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.11932114005048536,52.65777132636463,0.23864228010097072,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00025/,25,26,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00025.txt
7631,3,0.8160771200877248,0.8160771200877248,input_00026,32,1,FLAT,2.0,1950.0,1.0,0.1,25.0,WK_REG,13.0,285.6269920307037,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,228.50159362456296,228.50159362456296,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00026.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.10998934768924377,57.12539840614074,0.21997869537848755,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00026/,26,27,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00026.txt
7631,3,0.879822295353457,0.879822295353457,input_00027,32,1,FLAT,2.0,2100.0,1.0,0.1,25.0,WK_REG,14.0,307.93780337371,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,246.35024269896797,246.35024269896797,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00027.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.10202036317629994,61.587560674741994,0.20404072635259987,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00027/,27,28,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00027.txt
7630,3,0.9435050494647235,0.9435050494647235,input_00028,32,1,FLAT,2.0,2250.0,1.0,0.1,25.0,WK_REG,15.0,330.22676731265324,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,264.18141385012257,264.18141385012257,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00028.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.09513440352384836,66.04535346253064,0.19026880704769672,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00028/,28,29,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00028.txt
7631,3,1.007137109217845,1.007137109217845,input_00029,32,1,FLAT,2.0,2400.0,1.0,0.1,25.0,WK_REG,16.0,352.49798822624575,0.1,2.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,281.9983905809966,281.9983905809966,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00029.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.08912370448972341,70.49959764524915,0.17824740897944683,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00029/,29,30,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00029.txt
7630,3,0.27089359752862635,0.27089359752862635,input_00030,32,1,FLAT,3.0,600.0,1.0,0.1,25.0,WK_REG,4.0,94.8127591350192,0.15000000000000002,3.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,75.85020730801537,75.85020730801537,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00030.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.3313470341176309,18.962551827003843,0.9940411023528927,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00030/,30,33,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00030.txt
7631,3,0.3561688227563095,0.3561688227563095,input_00031,32,1,FLAT,3.0,750.0,1.0,0.1,25.0,WK_REG,5.0,124.65908796470833,0.15000000000000002,3.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,99.72727037176666,99.72727037176666,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00031.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.25201473112647793,24.931817592941666,0.7560441933794337,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00031/,31,34,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00031.txt
7631,3,0.4389026523364517,0.4389026523364517,input_00032,32,1,FLAT,3.0,900.0,1.0,0.1,25.0,WK_REG,6.0,153.6159283177581,0.15000000000000002,3.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,122.89274265420647,122.89274265420647,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00032.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.20450956407927545,30.723185663551618,0.6135286922378264,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00032/,32,35,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00032.txt
7631,3,0.5201448573003762,0.5201448573003762,input_00033,32,1,FLAT,3.0,1050.0,1.0,0.1,25.0,WK_REG,7.0,182.05070005513167,0.15000000000000002,3.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,145.64056004410534,145.64056004410534,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00033.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.17256690870391614,36.410140011026336,0.5177007261117484,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00033/,33,36,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00033.txt
7630,3,0.6004493051897588,0.6004493051897588,input_00034,32,1,FLAT,3.0,1200.0,1.0,0.1,25.0,WK_REG,8.0,210.15725681641558,0.15000000000000002,3.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,168.12580545313247,168.12580545313247,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00034.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.14948770749963464,42.03145136328312,0.4484631224989039,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00034/,34,37,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00034.txt
7630,3,0.6801281769380023,0.6801281769380023,input_00035,32,1,FLAT,3.0,1350.0,1.0,0.1,25.0,WK_REG,9.0,238.0448619283008,0.15000000000000002,3.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,190.43588954264064,190.43588954264064,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00035.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.1319748146690115,47.60897238566016,0.3959244440070345,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00035/,35,38,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00035.txt
7631,3,0.7593694844251587,0.7593694844251587,input_00036,32,1,FLAT,3.0,1500.0,1.0,0.1,25.0,WK_REG,10.0,265.7793195488056,0.15000000000000002,3.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,212.62345563904444,212.62345563904444,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00036.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.1182030512728774,53.15586390976111,0.35460915381863223,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00036/,36,39,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00036.txt
7631,3,0.8382929125041386,0.8382929125041386,input_00037,32,1,FLAT,3.0,1650.0,1.0,0.1,25.0,WK_REG,11.0,293.4025193764485,0.15000000000000002,3.0,0.0,0.0,3.0,F,F,T,T,0.0,0.0,0.0,234.7220155011588,234.7220155011588,0.0,0.5,3.0,0.05,T,0.65,0.35,BINARY,T,T,T,F,F,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/stations/stations_00037.txt,50,4,1.0,50.0,50.0,4,0.05,150,0.1070744948021046,58.6805038752897,0.32122348440631376,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/output_raw/out_raw_00037/,37,40,/lustre/scratch/rschanta/USACE/Flat_Tank/Base_Study/bathy/bathy_00037.txt
